Eid,Subtype,Publish_year,Publish_month
2-s2.0-85102073114,Article,2021,01
2-s2.0-85113178000,Article,2021,12
2-s2.0-85104598616,Article,2021,04
2-s2.0-85106687815,Article,2021,06
2-s2.0-85101546923,Article,2021,11
2-s2.0-85112386056,Article,2021,07
2-s2.0-85113735769,Article,2021,09
2-s2.0-85106901632,Article,2021,08
2-s2.0-85116867987,Editorial,2021,09
2-s2.0-85117268674,Article,2021,12
2-s2.0-85098143910,Article,2021,02
2-s2.0-85101887140,Article,2021,06
2-s2.0-85119414361,Article,2021,11
2-s2.0-85103876462,Article,2021,05
2-s2.0-85122954120,Article,2021,12
2-s2.0-85102608798,Article,2021,03
2-s2.0-85096970965,Article,2021,01
2-s2.0-85095416131,Article,2021,02
2-s2.0-85101405490,Article,2021,07
2-s2.0-85102084164,Article,2021,10
2-s2.0-85103988550,Article,2021,07
2-s2.0-85099728456,Article,2021,01
2-s2.0-85112362638,Article,2021,08
2-s2.0-85106467042,Review,2021,09
2-s2.0-85107319597,Article,2021,05
2-s2.0-85127588401,Article,2021,12
2-s2.0-85119995378,Article,2021,11
2-s2.0-85090064804,Article,2021,04
2-s2.0-85101779663,Article,2021,12
2-s2.0-85115279177,Article,2021,09
2-s2.0-85122187145,Article,2021,07
2-s2.0-85108845575,Article,2021,06
2-s2.0-85111025847,Article,2021,11
2-s2.0-85110793970,Article,2021,12
2-s2.0-85097768457,Article,2021,02
2-s2.0-85096770071,Letter,2021,04
2-s2.0-85091236535,Article,2021,06
2-s2.0-85117614518,Article,2021,11
2-s2.0-85097455773,Article,2021,02
2-s2.0-85119146529,Article,2021,12
2-s2.0-85101294751,Article,2021,04
2-s2.0-85109429163,Article,2021,09
2-s2.0-85106243786,Article,2021,01
2-s2.0-85109642431,Article,2021,08
2-s2.0-85116653329,Article,2021,09
2-s2.0-85103974207,Note,2021,07
2-s2.0-85117952173,Article,2021,10
2-s2.0-85097018464,Article,2021,02
2-s2.0-85101898531,Review,2021,03
2-s2.0-85122771062,Review,2021,12
2-s2.0-85104248936,Article,2021,05
2-s2.0-85130361928,Article,2021,03
2-s2.0-85120669643,Article,2021,11
2-s2.0-85108693377,Article,2021,05
2-s2.0-85111701447,Article,2021,08
2-s2.0-85159845192,Book,2021,01
2-s2.0-85099465088,Review,2021,01
2-s2.0-85103585254,Article,2021,02
2-s2.0-85109280780,Article,2021,12
2-s2.0-85111557523,Article,2021,11
2-s2.0-85108312278,Article,2021,06
2-s2.0-85126318472,Note,2021,07
2-s2.0-85114799188,Article,2021,09
2-s2.0-85111113624,Article,2021,08
2-s2.0-85111609555,Review,2021,09
2-s2.0-85118846598,Article,2021,12
2-s2.0-85118203587,Article,2021,11
2-s2.0-85088862388,Article,2021,06
2-s2.0-85098128993,Article,2021,04
2-s2.0-85090981519,Article,2021,12
2-s2.0-85099557191,Article,2021,05
2-s2.0-85104984885,Article,2021,03
2-s2.0-85114347267,Article,2021,08
2-s2.0-85100824517,Conference Paper,2021,01
2-s2.0-85091423907,Article,2021,01
2-s2.0-85100125001,Article,2021,01
2-s2.0-85107800215,Article,2021,07
2-s2.0-85114461306,Article,2021,08
2-s2.0-85116533652,Article,2021,10
2-s2.0-85109780521,Article,2021,06
2-s2.0-85123745054,Article,2021,12
2-s2.0-85106195756,Article,2021,05
2-s2.0-85099406989,Article,2021,12
2-s2.0-85103862243,Article,2021,03
2-s2.0-85119958418,Review,2021,12
2-s2.0-85114340615,Letter,2021,09
2-s2.0-85105818960,Article,2021,07
2-s2.0-85099186102,Article,2021,11
2-s2.0-85107229225,Article,2021,06
2-s2.0-85103934664,Editorial,2021,04
2-s2.0-85113857475,Review,2021,12
2-s2.0-85093703144,Article,2021,03
2-s2.0-85119086697,Article,2021,11
2-s2.0-85102284865,Article,2021,06
2-s2.0-85098733378,Data Paper,2021,02
2-s2.0-85104647984,Review,2021,04
2-s2.0-85117566497,Review,2021,12
2-s2.0-85116440953,Article,2021,09
2-s2.0-85105280997,Article,2021,08
2-s2.0-85109191078,Article,2021,10
2-s2.0-85107284044,Article,2021,07
2-s2.0-85107855740,Review,2021,09
2-s2.0-85122489465,Article,2021,12
2-s2.0-85099264275,Review,2021,03
2-s2.0-85105403763,Article,2021,12
2-s2.0-85122076255,Article,2021,12
2-s2.0-85105630936,Article,2021,05
2-s2.0-85116017216,Article,2021,11
2-s2.0-85122057671,Article,2021,10
2-s2.0-85090960718,Review,2021,02
2-s2.0-85097742584,Article,2021,07
2-s2.0-85129035170,Book Chapter,2021,01
2-s2.0-85097451086,Article,2021,01
2-s2.0-85113327717,Article,2021,08
2-s2.0-85106761174,Article,2021,12
2-s2.0-85102277547,Article,2021,02
2-s2.0-85149687513,Book Chapter,2021,04
2-s2.0-85111125001,Article,2021,07
2-s2.0-85115451356,Article,2021,09
2-s2.0-85103068155,Article,2021,02
2-s2.0-85107403677,Article,2021,06
2-s2.0-85101029723,Article,2021,04
2-s2.0-85114815229,Article,2021,11
2-s2.0-85104947128,Article,2021,05
2-s2.0-85114701203,Conference Paper,2021,04
2-s2.0-85100541076,Article,2021,12
2-s2.0-85102749362,Article,2021,03
2-s2.0-85122623065,Article,2021,12
2-s2.0-85109363816,Article,2021,05
2-s2.0-85095798434,Article,2021,01
2-s2.0-85100796911,Article,2021,09
2-s2.0-85115389650,Article,2021,10
2-s2.0-85100104894,Article,2021,01
2-s2.0-85110041710,Review,2021,07
2-s2.0-85111180510,Article,2021,08
2-s2.0-85117890854,Article,2021,10
2-s2.0-85109039172,Editorial,2021,06
2-s2.0-85119417845,Article,2021,11
2-s2.0-85121365244,Article,2021,12
2-s2.0-85108193981,Article,2021,03
2-s2.0-85095114409,Article,2021,08
2-s2.0-85111064965,Article,2021,09
2-s2.0-85106370426,Article,2021,09
2-s2.0-85111051822,Article,2021,04
2-s2.0-85116376712,Article,2021,12
2-s2.0-85117119125,Article,2021,10
2-s2.0-85104300750,Article,2021,06
2-s2.0-85098624744,Article,2021,03
2-s2.0-85118398696,Article,2021,11
2-s2.0-85103535376,Article,2021,04
2-s2.0-85114892607,Article,2021,12
2-s2.0-85100959761,Article,2021,02
2-s2.0-85110935342,Article,2021,07
2-s2.0-85110499164,Article,2021,07
2-s2.0-85115148251,Article,2021,10
2-s2.0-85094881709,Article,2021,09
2-s2.0-85096643592,Article,2021,01
2-s2.0-85122478108,Review,2021,12
2-s2.0-85101464147,Article,2021,12
2-s2.0-85105971319,Article,2021,04
2-s2.0-85106730498,Article,2021,03
2-s2.0-85120881116,Article,2021,12
2-s2.0-85118549978,Article,2021,11
2-s2.0-85108025697,Article,2021,06
2-s2.0-85102526372,Conference Paper,2021,01
2-s2.0-85117263098,Article,2021,10
2-s2.0-85112131168,Article,2021,08
2-s2.0-85097759056,Article,2021,03
2-s2.0-85102900990,Article,2021,06
2-s2.0-85109741376,Article,2021,10
2-s2.0-85103630353,Note,2021,04
2-s2.0-85110225226,Article,2021,09
2-s2.0-85089901354,Article,2021,08
2-s2.0-85104921331,Article,2021,06
2-s2.0-85100350375,Article,2021,02
2-s2.0-85114467743,Article,2021,12
2-s2.0-85103706447,Article,2021,04
2-s2.0-85149192673,Book Chapter,2021,03
2-s2.0-85104254376,Article,2021,12
2-s2.0-85099929866,Article,2021,03
2-s2.0-85105669394,Article,2021,05
2-s2.0-85121860773,Article,2021,12
2-s2.0-85109190174,Review,2021,09
2-s2.0-85106264050,Article,2021,07
2-s2.0-85109385875,Review,2021,10
2-s2.0-85113909381,Article,2021,08
2-s2.0-85127687850,Book Chapter,2021,01
2-s2.0-85092591533,Article,2021,07
2-s2.0-85110265287,Article,2021,10
2-s2.0-85119446476,Article,2021,11
2-s2.0-85105053117,Erratum,2021,05
2-s2.0-85122402578,Article,2021,12
2-s2.0-85106996450,Article,2021,08
2-s2.0-85120362158,Article,2021,09
2-s2.0-85110740251,Article,2021,07
2-s2.0-85118361529,Article,2021,12
2-s2.0-85102025889,Article,2021,04
2-s2.0-85115081120,Article,2021,11
2-s2.0-85101876581,Article,2021,02
2-s2.0-85107526013,Article,2021,12
2-s2.0-85112796166,Conference Paper,2021,05
2-s2.0-85112786189,Article,2021,11
2-s2.0-85100642970,Article,2021,04
2-s2.0-85100483972,Article,2021,02
2-s2.0-85115860978,Article,2021,09
2-s2.0-85106377088,Article,2021,06
2-s2.0-85099386616,Article,2021,02
2-s2.0-85102822394,Review,2021,04
2-s2.0-85092107295,Article,2021,03
2-s2.0-85097749878,Article,2021,02
2-s2.0-85106584668,Conference Paper,2021,04
2-s2.0-85120372464,Article,2021,12
2-s2.0-85118677317,Editorial,2021,11
2-s2.0-85108879514,Article,2021,06
2-s2.0-85116699312,Article,2021,10
2-s2.0-85105027518,Article,2021,01
2-s2.0-85114048627,Article,2021,08
2-s2.0-85109136790,Article,2021,07
2-s2.0-85112132104,Review,2021,10
2-s2.0-85114837748,Article,2021,08
2-s2.0-85113741172,Article,2021,06
2-s2.0-85117688423,Article,2021,12
2-s2.0-85100257821,Article,2021,12
2-s2.0-85119381293,Article,2021,12
2-s2.0-85099715949,Article,2021,04
2-s2.0-85102716282,Article,2021,02
2-s2.0-85109093062,Review,2021,08
2-s2.0-85115646070,Article,2021,09
2-s2.0-85104145635,Article,2021,04
2-s2.0-85118975007,Article,2021,12
2-s2.0-85101966895,Article,2021,02
2-s2.0-85117348761,Erratum,2021,11
2-s2.0-85112795228,Article,2021,08
2-s2.0-85075898384,Article,2021,10
2-s2.0-85112164099,Conference Paper,2021,06
2-s2.0-85118970502,Article,2021,10
2-s2.0-85122664003,Article,2021,11
2-s2.0-85121874592,Article,2021,12
2-s2.0-85101998269,Erratum,2021,12
2-s2.0-85089010344,Article,2021,04
2-s2.0-85144507968,Article,2021,12
2-s2.0-85107086900,Article,2021,05
2-s2.0-85106969057,Article,2021,09
2-s2.0-85104429299,Review,2021,07
2-s2.0-85106663627,Review,2021,10
2-s2.0-85101358685,Article,2021,02
2-s2.0-85108075208,Article,2021,06
2-s2.0-85099959994,Article,2021,04
2-s2.0-85097289861,Article,2021,04
2-s2.0-85100655698,Article,2021,02
2-s2.0-85105019285,Review,2021,04
2-s2.0-85121450526,Article,2021,12
2-s2.0-85122770600,Article,2021,11
2-s2.0-85096481690,Article,2021,02
2-s2.0-85118228735,Article,2021,10
2-s2.0-85102939634,Article,2021,06
2-s2.0-85112470024,Article,2021,08
2-s2.0-85105788524,Article,2021,10
2-s2.0-85105469331,Article,2021,07
2-s2.0-85111508551,Article,2021,08
2-s2.0-85105570449,Article,2021,09
2-s2.0-85125469457,Article,2021,12
2-s2.0-85120420697,Article,2021,11
2-s2.0-85103293188,Article,2021,12
2-s2.0-85102558587,Article,2021,04
2-s2.0-85100125815,Article,2021,02
2-s2.0-85104733629,Article,2021,08
2-s2.0-85116013246,Review,2021,09
2-s2.0-85117363433,Article,2021,12
2-s2.0-85104760538,Article,2021,04
2-s2.0-85118917558,Article,2021,11
2-s2.0-85095964433,Article,2021,03
2-s2.0-85119900709,Article,2021,08
2-s2.0-85117062989,Article,2021,10
2-s2.0-85116780535,Book Chapter,2021,06
2-s2.0-85116834453,Article,2021,11
2-s2.0-85120742695,Article,2021,12
2-s2.0-85107795212,Conference Paper,2021,03
2-s2.0-85099688950,Article,2021,12
2-s2.0-85106873745,Article,2021,05
2-s2.0-85122106296,Article,2021,12
2-s2.0-85078526848,Article,2021,09
2-s2.0-85113207639,Article,2021,10
2-s2.0-85108288977,Review,2021,07
2-s2.0-85108112004,Article,2021,08
2-s2.0-85118155391,Article,2021,09
2-s2.0-85111052516,Article,2021,07
2-s2.0-85118299266,Article,2021,12
2-s2.0-85116712307,Article,2021,11
2-s2.0-85112860399,Conference Paper,2021,05
2-s2.0-85105498437,Article,2021,12
2-s2.0-85107930582,Article,2021,12
2-s2.0-85107970643,Article,2021,11
2-s2.0-85107531109,Article,2021,06
2-s2.0-85112368599,Article,2021,07
2-s2.0-85114379876,Article,2021,09
2-s2.0-85104045489,Article,2021,03
2-s2.0-85099101554,Article,2021,03
2-s2.0-85106697623,Article,2021,05
2-s2.0-85115726814,Book Chapter,2021,01
2-s2.0-85138431848,Book Chapter,2021,01
2-s2.0-85091946187,Article,2021,02
2-s2.0-85120869557,Article,2021,10
2-s2.0-85091937236,Article,2021,01
2-s2.0-85100541656,Article,2021,03
2-s2.0-85102519104,Article,2021,05
2-s2.0-85118482871,Article,2021,11
2-s2.0-85097889287,Article,2021,03
2-s2.0-85099647915,Article,2021,06
2-s2.0-85116528736,Article,2021,12
2-s2.0-85108821186,Article,2021,04
2-s2.0-85108454579,Article,2021,09
2-s2.0-85098481038,Article,2021,08
2-s2.0-85113154228,Article,2021,09
2-s2.0-85108436461,Article,2021,07
2-s2.0-85118655546,Article,2021,10
2-s2.0-85106068502,Article,2021,06
2-s2.0-85112802796,Article,2021,12
2-s2.0-85161173142,Book,2021,01
2-s2.0-85109351654,Letter,2021,07
2-s2.0-85100156646,Article,2021,01
2-s2.0-85097030068,Article,2021,09
2-s2.0-85111169251,Article,2021,05
2-s2.0-85121856655,Article,2021,12
2-s2.0-85096990107,Article,2021,03
2-s2.0-85100457649,Article,2021,12
2-s2.0-85094575490,Article,2021,05
2-s2.0-85103342879,Article,2021,03
2-s2.0-85097379448,Article,2021,01
2-s2.0-85089782033,Letter,2021,01
2-s2.0-85104123601,Article,2021,08
2-s2.0-85109585587,Article,2021,09
2-s2.0-85116284222,Article,2021,09
2-s2.0-85115864533,Article,2021,12
2-s2.0-85118293327,Editorial,2021,10
2-s2.0-85096649035,Article,2021,06
2-s2.0-85118812439,Article,2021,11
2-s2.0-85111390577,Article,2021,12
2-s2.0-85105018855,Article,2021,06
2-s2.0-85118845316,Article,2021,10
2-s2.0-85110297463,Conference Paper,2021,07
2-s2.0-85111346253,Article,2021,09
2-s2.0-85150305261,Book Chapter,2021,04
2-s2.0-85165289955,Article,2021,03
2-s2.0-85105442390,Article,2021,05
2-s2.0-85099994775,Article,2021,01
2-s2.0-85092010260,Article,2021,01
2-s2.0-85117164091,Article,2021,10
2-s2.0-85113108248,Book Chapter,2021,01
2-s2.0-85102682064,Article,2021,03
2-s2.0-85096746931,Article,2021,05
2-s2.0-85106944329,Article,2021,05
2-s2.0-85101792314,Article,2021,02
2-s2.0-85115271771,Article,2021,11
2-s2.0-85092648020,Article,2021,04
2-s2.0-85118485484,Article,2021,12
2-s2.0-85122645723,Article,2021,09
2-s2.0-85107137093,Article,2021,08
2-s2.0-85114775988,Article,2021,09
2-s2.0-85112114195,Article,2021,07
2-s2.0-85107956064,Article,2021,06
2-s2.0-85107679668,Article,2021,11
2-s2.0-85109029969,Review,2021,12
2-s2.0-85105767768,Article,2021,05
2-s2.0-85098846330,Article,2021,01
2-s2.0-85105615865,Article,2021,07
2-s2.0-85108836621,Article,2021,09
2-s2.0-85121281985,Article,2021,12
2-s2.0-85105765914,Letter,2021,05
2-s2.0-85103413880,Article,2021,12
2-s2.0-85103759080,Article,2021,03
2-s2.0-85102064778,Article,2021,05
2-s2.0-85101597829,Article,2021,03
2-s2.0-85090245299,Article,2021,02
2-s2.0-85105698000,Article,2021,07
2-s2.0-85098789303,Article,2021,01
2-s2.0-85108862164,Article,2021,09
2-s2.0-85106023745,Article,2021,05
2-s2.0-85124892808,Conference Paper,2021,12
2-s2.0-85128017713,Book Chapter,2021,03
2-s2.0-85103400305,Article,2021,12
2-s2.0-85101980049,Article,2021,05
2-s2.0-85101520575,Article,2021,03
2-s2.0-85094582224,Article,2021,01
2-s2.0-85090559227,Article,2021,02
2-s2.0-85102422736,Article,2021,05
2-s2.0-85115202918,Article,2021,11
2-s2.0-85102096863,Article,2021,02
2-s2.0-85118443627,Article,2021,12
2-s2.0-85094632161,Article,2021,04
2-s2.0-85122785133,Article,2021,09
2-s2.0-85107140826,Article,2021,08
2-s2.0-85114740684,Article,2021,09
2-s2.0-85112109227,Article,2021,07
2-s2.0-85108005514,Article,2021,06
2-s2.0-85107719586,Article,2021,11
2-s2.0-85109041889,Article,2021,12
2-s2.0-85108715764,Article,2021,05
2-s2.0-85101882878,Article,2021,04
2-s2.0-85128950308,Article,2021,03
2-s2.0-85125676199,Article,2021,05
2-s2.0-85099006661,Article,2021,01
2-s2.0-85105873704,Conference Paper,2021,01
2-s2.0-85117197753,Article,2021,10
2-s2.0-85102730614,Article,2021,03
2-s2.0-85096781510,Article,2021,05
2-s2.0-85104052130,Article,2021,08
2-s2.0-85109464852,Article,2021,09
2-s2.0-85115946869,Article,2021,09
2-s2.0-85115985706,Article,2021,12
2-s2.0-85119189006,Conference Paper,2021,10
2-s2.0-85098191231,Conference Paper,2021,06
2-s2.0-85118848310,Article,2021,11
2-s2.0-85111136951,Article,2021,12
2-s2.0-85104943421,Article,2021,06
2-s2.0-85119833397,Article,2021,10
2-s2.0-85109081072,Article,2021,07
2-s2.0-85111377235,Article,2021,09
2-s2.0-85100246982,Article,2021,01
2-s2.0-85109311085,Article,2021,07
2-s2.0-85096812116,Short Survey,2021,09
2-s2.0-85122008669,Article,2021,12
2-s2.0-85110856681,Article,2021,05
2-s2.0-85100518253,Article,2021,12
2-s2.0-85106579299,Conference Paper,2021,03
2-s2.0-85095454840,Article,2021,05
2-s2.0-85103343003,Article,2021,03
2-s2.0-85097076156,Article,2021,01
2-s2.0-85089755194,Article,2021,01
2-s2.0-85097788524,Article,2021,03
2-s2.0-85118489005,Article,2021,11
2-s2.0-85099952894,Review,2021,06
2-s2.0-85107645193,Article,2021,04
2-s2.0-85116659542,Article,2021,12
2-s2.0-85108219142,Article,2021,09
2-s2.0-85097258031,Article,2021,08
2-s2.0-85113346112,Article,2021,09
2-s2.0-85109085146,Article,2021,07
2-s2.0-85118645392,Article,2021,10
2-s2.0-85105956917,Article,2021,06
2-s2.0-85112768401,Review,2021,12
2-s2.0-85103226691,Article,2021,03
2-s2.0-85099224327,Article,2021,03
2-s2.0-85106875861,Article,2021,05
2-s2.0-85115651157,Article,2021,01
2-s2.0-85138395208,Book Chapter,2021,01
2-s2.0-85098653523,Article,2021,01
2-s2.0-85120661416,Article,2021,10
2-s2.0-85092002539,Article,2021,02
2-s2.0-85092027115,Article,2021,01
2-s2.0-85100528913,Article,2021,03
2-s2.0-85102495092,Article,2021,05
2-s2.0-85108123711,Article,2021,08
2-s2.0-85118336295,Article,2021,09
2-s2.0-85111055867,Article,2021,07
2-s2.0-85118276195,Article,2021,12
2-s2.0-85116391566,Article,2021,11
2-s2.0-85112851788,Conference Paper,2021,05
2-s2.0-85105468856,Article,2021,12
2-s2.0-85107995230,Article,2021,12
2-s2.0-85107980378,Article,2021,11
2-s2.0-85107578170,Conference Paper,2021,06
2-s2.0-85112277752,Article,2021,07
2-s2.0-85114379550,Article,2021,09
2-s2.0-85128272801,Article,2021,08
2-s2.0-85117096571,Article,2021,10
2-s2.0-85105448080,Article,2021,06
2-s2.0-85121575632,Article,2021,11
2-s2.0-85120734302,Article,2021,12
2-s2.0-85099736586,Article,2021,12
2-s2.0-85107793908,Conference Paper,2021,03
2-s2.0-85122132307,Article,2021,12
2-s2.0-85106868501,Article,2021,05
2-s2.0-85114520781,Article,2021,08
2-s2.0-85113164513,Article,2021,10
2-s2.0-85108025403,Article,2021,07
2-s2.0-85102603368,Article,2021,04
2-s2.0-85100256803,Article,2021,02
2-s2.0-85104420022,Article,2021,08
2-s2.0-85115371490,Article,2021,09
2-s2.0-85104751185,Article,2021,04
2-s2.0-85117367207,Article,2021,12
2-s2.0-85095947883,Article,2021,03
2-s2.0-85118973383,Article,2021,11
2-s2.0-85121467517,Article,2021,12
2-s2.0-85122812690,Article,2021,11
2-s2.0-85118217021,Article,2021,10
2-s2.0-85096558089,Article,2021,02
2-s2.0-85112204227,Conference Paper,2021,06
2-s2.0-85112464279,Article,2021,08
2-s2.0-85106401474,Article,2021,10
2-s2.0-85105498979,Article,2021,07
2-s2.0-85111536398,Article,2021,08
2-s2.0-85106273182,Article,2021,09
2-s2.0-85124959997,Article,2021,12
2-s2.0-85120177857,Article,2021,11
2-s2.0-85103169557,Article,2021,12
2-s2.0-85101101437,Article,2021,02
2-s2.0-85108089102,Article,2021,06
2-s2.0-85099838453,Erratum,2021,04
2-s2.0-85097406721,Article,2021,04
2-s2.0-85089810147,Article,2021,02
2-s2.0-85105113033,Article,2021,04
2-s2.0-85112784959,Article,2021,08
2-s2.0-85072746800,Article,2021,10
2-s2.0-85109967248,Article,2021,06
2-s2.0-85118633780,Article,2021,10
2-s2.0-85122694297,Article,2021,11
2-s2.0-85121907835,Article,2021,12
2-s2.0-85089295342,Article,2021,04
2-s2.0-85101985511,Article,2021,12
2-s2.0-85107115148,Article,2021,05
2-s2.0-85130478880,Article,2021,12
2-s2.0-85107341038,Article,2021,09
2-s2.0-85104469481,Article,2021,07
2-s2.0-85099481391,Article,2021,01
2-s2.0-85106914719,Article,2021,10
2-s2.0-85099699834,Article,2021,04
2-s2.0-85102602486,Article,2021,02
2-s2.0-85109362509,Article,2021,08
2-s2.0-85116572263,Conference Paper,2021,09
2-s2.0-85118934734,Review,2021,12
2-s2.0-85104600691,Article,2021,04
2-s2.0-85117277025,Review,2021,11
2-s2.0-85101841859,Article,2021,02
2-s2.0-85120333752,Article,2021,12
2-s2.0-85137356863,Article,2021,11
2-s2.0-85108883307,Article,2021,06
2-s2.0-85096823253,Article,2021,01
2-s2.0-85116718584,Article,2021,10
2-s2.0-85114100452,Erratum,2021,08
2-s2.0-85109130400,Article,2021,07
2-s2.0-85111975924,Article,2021,10
2-s2.0-85114823271,Article,2021,08
2-s2.0-85112507996,Article,2021,06
2-s2.0-85118486327,Article,2021,12
2-s2.0-85100258692,Article,2021,12
2-s2.0-85119407028,Article,2021,12
2-s2.0-85106365148,Note,2021,06
2-s2.0-85099723621,Article,2021,02
2-s2.0-85102910851,Article,2021,04
2-s2.0-85092075687,Article,2021,03
2-s2.0-85097744911,Article,2021,02
2-s2.0-85105784403,Article,2021,04
2-s2.0-85107077265,Article,2021,08
2-s2.0-85121723788,Article,2021,09
2-s2.0-85110920901,Article,2021,07
2-s2.0-85102297607,Article,2021,04
2-s2.0-85118349765,Erratum,2021,12
2-s2.0-85058689093,Article,2021,03
2-s2.0-85115079568,Article,2021,11
2-s2.0-85107510098,Erratum,2021,12
2-s2.0-85112796263,Conference Paper,2021,05
2-s2.0-85112848942,Article,2021,11
2-s2.0-85100561231,Article,2021,04
2-s2.0-85100316408,Article,2021,02
2-s2.0-85115761949,Article,2021,09
2-s2.0-85103892070,Article,2021,12
2-s2.0-85086513529,Article,2021,03
2-s2.0-85100157163,Article,2021,03
2-s2.0-85121796204,Article,2021,12
2-s2.0-85105741666,Article,2021,05
2-s2.0-85109314867,Article,2021,09
2-s2.0-85098713731,Article,2021,01
2-s2.0-85106288747,Article,2021,07
2-s2.0-85109424216,Article,2021,10
2-s2.0-85113865210,Article,2021,08
2-s2.0-85097573029,Article,2021,01
2-s2.0-85089139345,Erratum,2021,07
2-s2.0-85142118793,Article,2021,10
2-s2.0-85118435485,Article,2021,11
2-s2.0-85105019513,Article,2021,05
2-s2.0-85122487727,Review,2021,12
2-s2.0-85097577997,Article,2021,03
2-s2.0-85103106857,Article,2021,06
2-s2.0-85114146104,Article,2021,10
2-s2.0-85122642629,Conference Paper,2021,04
2-s2.0-85110220977,Review,2021,09
2-s2.0-85089978022,Article,2021,08
2-s2.0-85104636644,Article,2021,06
2-s2.0-85100358582,Article,2021,02
2-s2.0-85114381125,Article,2021,12
2-s2.0-85103743639,Article,2021,04
2-s2.0-85110481608,Article,2021,07
