_id,funding_agency_name,Country
67529c00f70a6504336c0a37,Institut des Sciences Moléculaires d'Orsay,France
67529c00f70a6504336c0a38,Institut des Sciences Moléculaires d’Orsay,France
67529c01f70a6504336c0a39,HIV Netherlands Australia Thailand,None
67529c02f70a6504336c0a3a,Department of Orthopedics,None
67529c02f70a6504336c0a3b,DST-PURSE-II,India
67529c03f70a6504336c0a3c,"Department of Environmental Science, Faculty of Science, Chulalongkorn University",Thailand
67529c03f70a6504336c0a3d,French Embassy in Thailand,Thailand
67529c04f70a6504336c0a3e,Toulouse Biotechnology Institute in Toulouse,None
67529c04f70a6504336c0a3f,"Department of Pharmacognosy and Pharmaceutical Botany, Faculty of Pharmaceutical Sciences",None
67529c05f70a6504336c0a40,Be Fit Foods,None
67529c06f70a6504336c0a41,Nutrition Society of Australia,Australia
67529c06f70a6504336c0a42,Chalermphrakiat Sakon Nakhon Province,Thailand
67529c07f70a6504336c0a43,"Care Co., Ltd.",None
67529c07f70a6504336c0a44,Laboratory and Physical Fitness Center,None
67529c08f70a6504336c0a45,Advisor at Cour Pharma,None
67529c08f70a6504336c0a46,Allergenis,None
67529c0af70a6504336c0a47,DBV Technologies,France
67529c0af70a6504336c0a48,"Davis Foundation, UK Food Standards Agency",United Kingdom
67529c0bf70a6504336c0a49,EU CURE,None
67529c0bf70a6504336c0a4a,Editor-in-Chief of Allergy,None
67529c0cf70a6504336c0a4b,Elect Royal Society of Medicine,United Kingdom
67529c0cf70a6504336c0a4c,IgGenix,United States
67529c0df70a6504336c0a4d,MRC & Asthma UK Centre,United Kingdom
67529c0ef70a6504336c0a4e,National Scientific Committee,None
67529c0ef70a6504336c0a4f,Sanofi-Genyzme,France
67529c0ff70a6504336c0a50,Siolta Therapeutics,United States
67529c0ff70a6504336c0a51,"Stanford Maternal and Child Health Research Institute, and Food Allergy Research & Education",The United States
67529c10f70a6504336c0a52,Ulrich Muller Gierock Foundation,Germany
67529c10f70a6504336c0a53,World Allergy Organization,None
67529c11f70a6504336c0a54,Kalimantan Timur Cemerlang,None
67529c11f70a6504336c0a55,Canadian Cancer Society Research Institute Innovation,Canada
67529c12f70a6504336c0a56,Childhood Cancer Canada Foundation,Canada
67529c12f70a6504336c0a57,Vanier Canada Graduate Scholarship and Delta Kappa Gamma World Fellowship,Canada
67529c13f70a6504336c0a58,Thai Red Cross Emerging Infectious Diseases,Thailand
67529c14f70a6504336c0a59,F2G,None
67529c14f70a6504336c0a5a,"Kanchanabhishek Institute of Medical and Public Health Technology, Faculty of Public Health and Allied Health Sciences",None
67529c15f70a6504336c0a5b,Praboromarajchanok Institute,Thailand
67529c15f70a6504336c0a5c,Bangka Belitung,Indonesia
67529c16f70a6504336c0a5d,Politeknik Kesehatan Kementrian Kesehatan Pangkal Pinang,Indonesia
67529c17f70a6504336c0a5e,ASIAN Countries Chulalongkorn University,Thailand
67529c17f70a6504336c0a5f,Beatriu de Pinós,Spain
67529c18f70a6504336c0a60,Quebec Health Research Fund,Canada
67529c18f70a6504336c0a61,Energy Conservation Promotion Fund Office,Thailand
67529c19f70a6504336c0a62,Her Royal,None
67529c1af70a6504336c0a63,Kindergarten of Thammasat University,Thailand
67529c1af70a6504336c0a64,National Natural Science Foundation of China Cooperation Project,China
67529c1bf70a6504336c0a65,Program Management Unit on Competitiveness,None
67529c1bf70a6504336c0a66,Department of Industrial Design,None
67529c1cf70a6504336c0a67,Institute of Environmental Engineering and Management,None
67529c1cf70a6504336c0a68,Ratchadapisek Sompoch,None
67529c1df70a6504336c0a69,Office of the Higher Education Policy Science Research and Innovation National Council,None
67529c1df70a6504336c0a6a,"Office of the Higher Education Policy, Science, Research and Innovation National Council",Thailand
67529c1ef70a6504336c0a6b,Institute for Genome Sciences,United States
67529c1ef70a6504336c0a6c,"School of Dentistry, University of Maryland Baltimore",United States
67529c1ff70a6504336c0a6d,Guangdong Basic and Applied Basic Research Foundation for Distinguished Young Scholars,China
67529c1ff70a6504336c0a6e,"Nabsolute Co., Ltd.",None
67529c20f70a6504336c0a6f,Beasiswa Pendidikan Pascasarjana Luar Negeri,Indonesia
67529c20f70a6504336c0a70,DVM of Prosper Pet and Vet Animal Clinic,None
67529c21f70a6504336c0a71,"Ministry of Education, Culture, Research and Technology",Indonesia
67529c22f70a6504336c0a72,MPUAACDD,None
67529c23f70a6504336c0a73,Research Affairs of the Faculty of Pharmaceutical Sciences,None
67529c23f70a6504336c0a74,CGIAR,None
67529c23f70a6504336c0a75,CU-STAR Swine Virus Evolution and Vaccine Research,None
67529c24f70a6504336c0a76,SVEVR,None
67529c25f70a6504336c0a77,Erasmus MC Medical Library,Netherlands
67529c25f70a6504336c0a78,Biotronik Thailand,None
67529c26f70a6504336c0a79,SCB Public Company Limited,Thailand
67529c26f70a6504336c0a7a,Ansun Biopharma,None
67529c2bf70a6504336c0a7b,Takeda/Shire,Japan
67529c2bf70a6504336c0a7c,Office of The National Broadcasting and Telecommunications Commission,Thailand
67529c2cf70a6504336c0a7d,BRAND’S Health Research Foundation for Thai Society,Thailand
67529c2cf70a6504336c0a7e,"Brand Suntory (Thailand) Co., Ltd.",Thailand
67529c2df70a6504336c0a7f,"Centre of Excellence for Pa ediatric Infectious Diseases and Vaccines, Faculty of Medicine, Chulalongkorn University",Thailand
67529c2df70a6504336c0a80,"Centre of Excellence for Paediatric Infectious Diseases and Vaccines, Faculty of Medicine, Chulalongkorn University",Thailand
67529c2ef70a6504336c0a81,T hailand Research Fund,Thailand
67529c2ef70a6504336c0a82,Research and Development Institute of Ramkhamhaeng University,Thailand
67529c2ff70a6504336c0a83,Center for Science and Technology Development,None
67529c2ff70a6504336c0a84,Science and Technology Incubator Youth Program,None
67529c30f70a6504336c0a85,Dystonia society and Innovate UK,United Kingdom
67529c30f70a6504336c0a86,Felgenhauer Foundation,Germany
67529c31f70a6504336c0a87,Felgenhauer-Stiftung,Germany
67529c31f70a6504336c0a88,Forschungspool Klinische Studien,Germany
67529c32f70a6504336c0a89,GE Medical,United States
67529c32f70a6504336c0a8a,ODIS,None
67529c33f70a6504336c0a8b,Parkinson’s Foundation,United States
67529c33f70a6504336c0a8c,Stiftung zur Förderung,Germany
67529c34f70a6504336c0a8d,EU/FP7,European Union
67529c34f70a6504336c0a8e,Office of Higher Education,None
67529c35f70a6504336c0a8f,7 Europrise Network of Excellence,None
67529c36f70a6504336c0a90,Bill and Melinda Gates,United States
67529c36f70a6504336c0a91,Centre for AIDS Reagents,United Kingdom
67529c37f70a6504336c0a92,EC FP6,European Union
67529c37f70a6504336c0a93,NGIN,None
67529c38f70a6504336c0a94,NIBSC,United Kingdom
67529c39f70a6504336c0a95,Japanese Fund-in-Trust,Japan
67529c39f70a6504336c0a96,SMLR,None
67529c3af70a6504336c0a97,Institute of Urban Disease Control and Prevention,None
67529c3af70a6504336c0a98,B.BES-CMU,Thailand
67529c3bf70a6504336c0a99,Cluster of Excellence on Biodiversity based Economics and Society,Germany
67529c3bf70a6504336c0a9a,Baxter Deutschland,Germany
67529c3cf70a6504336c0a9b,DaVita Deutschland AG,Germany
67529c3cf70a6504336c0a9c,Springer Medizin,Germany
67529c3df70a6504336c0a9d,Knut and Alice Wallenberg,Sweden
67529c3ef70a6504336c0a9e,Mahidol University-Frontier Research Facility,Thailand
67529c3ef70a6504336c0a9f,Nawapol Udpuay,None
67529c3ff70a6504336c0aa0,Natural Science Foundation of China Excellent Young Scientists Fund,China
67529c3ff70a6504336c0aa1,Regional Research Collaboration Project,None
67529c40f70a6504336c0aa2,"Central Institute for Experimental Animals, Kawasaki, Japan",Japan
67529c41f70a6504336c0aa3,"Graduate School of Veterinary Medicine, Hokkaido University",Japan
67529c41f70a6504336c0aa4,Nanoscience and Nanotechnology program and Metallurgy and Materials Science Research Institute of Chulalongkorn University,Thailand
67529c42f70a6504336c0aa5,International Emerging Actions,None
67529c43f70a6504336c0aa6,Research and Researchers for Industries,None
67529c43f70a6504336c0aa7,Japan International Co-operation Agency,Japan
67529c44f70a6504336c0aa8,Japan International Co‐ operation Agency,Japan
67529c44f70a6504336c0aa9,"SUTD-ZJU, Singapore",Singapore
67529c45f70a6504336c0aaa,EASL Consortium for Regenerative Hepatology,None
67529c45f70a6504336c0aab,Fiorina Fund,None
67529c46f70a6504336c0aac,Royal Free Charity,United Kingdom
67529c46f70a6504336c0aad,Chulalongkorn University & Hospital,Thailand
67529c47f70a6504336c0aae,Siriraj foundation,Thailand
67529c47f70a6504336c0aaf,CCOP,None
67529c48f70a6504336c0ab0,Development of Renewable Energy for Ground Source Heat Pump system,None
67529c49f70a6504336c0ab1,Southeast Asia,None
67529c49f70a6504336c0ab2,IPM-UPM,Malaysia
67529c4af70a6504336c0ab3,Putra Malaysia,Malaysia
67529c4af70a6504336c0ab4,Educational Institutions,None
67529c4bf70a6504336c0ab5,Graduate School Dissertation Funding for Thesis and Revenue Budget Fund from Prince of Songkla University,Thailand
67529c4bf70a6504336c0ab6,Ratchada Pisek Sompoch Fund,Thailand
67529c4cf70a6504336c0ab7,"Department of Periodontology, Chulalongkorn University",Thailand
67529c4cf70a6504336c0ab8,Dragan Antić,None
67529c4df70a6504336c0ab9,Piyatida Pimvichai,None
67529c4df70a6504336c0aba,Silpakorn University and Center of Excellence in Hepatitis and Liver Cancer,Thailand
67529c4ff70a6504336c0abb,KK Women’s and Children’s Hospital,Singapore
67529c52f70a6504336c0abc,Siriraj research development fund,Thailand
67529c53f70a6504336c0abd,King of Thailand,Thailand
67529c53f70a6504336c0abe,Astra Zeneca Inc,United States
67529c54f70a6504336c0abf,Algal Culture Laboratory,None
67529c54f70a6504336c0ac0,Kanchanaphisek Chalermphrakiat Endowment Fund,Thailand
67529c55f70a6504336c0ac1,Cala Health Inc,United States
67529c55f70a6504336c0ac2,Department of Science and Innovation,South Africa
67529c56f70a6504336c0ac3,Gilead’s HIV Cure Advisory Board,None
67529c57f70a6504336c0ac4,National Institutes of Health Delaney AIDS Research Enterprise,The United States
67529c57f70a6504336c0ac5,IP-HSM,None
67529c58f70a6504336c0ac6,Asia-Pacific Economic Science Association,None
67529c58f70a6504336c0ac7,"Center for Behavioral and Experimental Economics, Chulalongkorn University",Thailand
67529c59f70a6504336c0ac8,MUPY,None
67529c59f70a6504336c0ac9,19th Chulalongkorn University Veterinary Conference,Thailand
67529c5af70a6504336c0aca,Natural Product Biotechnology Research Unit,None
67529c5bf70a6504336c0acb,Dementias Platform UK,United Kingdom
67529c5ff70a6504336c0acc,MRC-CSF,United Kingdom
67529c60f70a6504336c0acd,NIHR Health Protection Research Unit,United Kingdom
67529c60f70a6504336c0ace,Mental Health Biomedical Research Centre,United Kingdom
67529c61f70a6504336c0acf,"Office of National Higher Education Science Research and Innovation Policy Council, Thailand",Thailand
67529c62f70a6504336c0ad0,"Program Management Unit for Human Resources and Institutional Development, Research and Innovation",None
67529c63f70a6504336c0ad1,Chawalit Takoon,None
67529c64f70a6504336c0ad2,Mahidol University - Frontier Research Facility,Thailand
67529c64f70a6504336c0ad3,Rou-Jia Sung,None
67529c65f70a6504336c0ad4,Ruchanok Tinikul,None
67529c65f70a6504336c0ad5,Chulalongkorn University Fund and Science Achievement Scholarship of Thailand,Thailand
67529c66f70a6504336c0ad6,"Department of Microbiology, Faculty of Medicine, and Medical Microbiology",None
67529c66f70a6504336c0ad7,Institute of Dermatology,None
67529c67f70a6504336c0ad8,Human Resources Development Fund,None
67529c67f70a6504336c0ad9,Kanchanabhishek Institute of Medical and Public Health Technology,India
67529c68f70a6504336c0ada,In-depth Strategic Research Fund,None
67529c68f70a6504336c0adb,Alfa Sigma,None
67529c69f70a6504336c0adc,Jinshan Technology China,China
67529c6af70a6504336c0add,Reckitt Benckiser UK,United Kingdom
67529c6af70a6504336c0ade,"Pathum Thani, Thailand",None
67529c6bf70a6504336c0adf,Division of Internal Medicine,None
67529c6bf70a6504336c0ae0,F.W.O.,None
67529c6cf70a6504336c0ae1,Ohio State University Comprehensive Cancer Center,United States
67529c6df70a6504336c0ae2,"Thai Food Swine International Co., Ltd.",Thailand
67529c6df70a6504336c0ae3,"Ministry of Higher Ed-ucation, Science, Research, and Innovation, Thailand",Thailand
67529c6ef70a6504336c0ae4,National Nanotech-nology Center,None
67529c6ef70a6504336c0ae5,All Vista Healthcare National Health Insurance Administration,None
67529c6ff70a6504336c0ae6,MOST Joint Research Center for AI technology,None
67529c6ff70a6504336c0ae7,Rajamangala University of Technology Krugthep,Thailand
67529c70f70a6504336c0ae8,World Association for Infectious Diseases,None
67529c70f70a6504336c0ae9,Yadegar-e-Imam Khomeini,Iran
67529c71f70a6504336c0aea,Francqui Foundation,Belgium
67529c72f70a6504336c0aeb,Thailand Science research and Innovation Fund Chulalongkorn University CUFRB65ind,Thailand
67529c72f70a6504336c0aec,Somdet Chaopraya Institute of Psychiatry in central Thailand,Thailand
67529c73f70a6504336c0aed,"School of Life Science, University of Dundee",United Kingdom
67529c73f70a6504336c0aee,"School of Public Health, Texas A&M University",United States
67529c74f70a6504336c0aef,Office of Higher Education Commissionand the Science Achievement Scholarship of Thailand,Thailand
67529c74f70a6504336c0af0,Silicon Craft Technology PLC,Thailand
67529c75f70a6504336c0af1,H2020-MSCA-RISE,None
67529c75f70a6504336c0af2,University of Birmingham Library?s Open Access Fund,United Kingdom
67529c76f70a6504336c0af3,University of Birmingham Library’s Open Access Fund,United Kingdom
67529c76f70a6504336c0af4,Ratchaphiseksomphot Endowment Fund,Thailand
67529c77f70a6504336c0af5,King Mongkut’s Institute of Technology Ladkrabang Research Fund,Thailand
67529c77f70a6504336c0af6,"Drug and Cosmetic Excellence Center, School of Pharmacy",None
67529c78f70a6504336c0af7,"Department of Biotechnology, Thiruvalluvar University",India
67529c79f70a6504336c0af8,Bureau of Veterinary Biologics,United States
67529c79f70a6504336c0af9,AWAK technology,None
67529c7af70a6504336c0afa,ISN-ANIO,None
67529c7af70a6504336c0afb,Information for Authors & Journal Policies,None
67529c7bf70a6504336c0afc,Johnson & Johnson Company and Singhealth,The United States
67529c7cf70a6504336c0afd,MBBS,None
67529c7cf70a6504336c0afe,Sanofi Renal and Fresenius Kabi,France
67529c7df70a6504336c0aff,Vifor,Switzerland
67529c7df70a6504336c0b00,ZS-Pharma,United States
67529c7ef70a6504336c0b01,ARCCRU,None
67529c7ef70a6504336c0b02,"Faculty of Architecture, Chulalongkorn University",Thailand
67529c7ff70a6504336c0b03,Pidthong Foundation,Thailand
67529c7ff70a6504336c0b04,Korean Foundation for Advanced Studies,South Korea
67529c80f70a6504336c0b05,Her Royal Highness Maha Chakri Sirind-horn and Center of Excellence on Biodiversity,Thailand
67529c81f70a6504336c0b06,National Park Departments,None
67529c81f70a6504336c0b07,Total Corbion,Netherlands
67529c82f70a6504336c0b08,University of Natural Resources and Life Sciences,Austria
67529c82f70a6504336c0b09,Department of Pharmacy Siriraj Hospital,Thailand
67529c83f70a6504336c0b0a,Division of Infectious Disease and Immune Deficiency Syndrome Siriraj Hospital,Thailand
67529c83f70a6504336c0b0b,Center of Excellence for Petrochemical and Materials Technology,None
67529c84f70a6504336c0b0c,Grant for International Research Integration: Chula-Research Scholar Ratchadaphiseksompote Endowment Fund,Thailand
67529c85f70a6504336c0b0d,Research and Development Center,None
67529c85f70a6504336c0b0e,CUUAASC,None
67529c86f70a6504336c0b0f,MSU-IIT,The Philippines
67529c86f70a6504336c0b10,UPLC/PDA/MS,None
67529c87f70a6504336c0b11,University of Potential of Excellence,None
67529c87f70a6504336c0b12,Asia Pacific Network,None
67529c88f70a6504336c0b13,CORDEX-SEA,None
67529c88f70a6504336c0b14,CORDEX‐SEA,None
67529c89f70a6504336c0b15,DOST-ASTHRDP,Philippines
67529c8af70a6504336c0b16,DOST‐ASTHRDP,Philippines
67529c8af70a6504336c0b17,SEACLID,None
67529c8bf70a6504336c0b18,LCSF,None
67529c8bf70a6504336c0b19,Chula Clinical Research Laboratory,Thailand
67529c8cf70a6504336c0b1a,HIV-NAT AIDS Research Laboratory,Thailand
67529c8cf70a6504336c0b1b,Queen Sirikit National Institute of Child Health,Thailand
