Eid,Index_Terms
2-s2.0-85012240026, Bootstrap analysis Cluster analysis Deposits Discriminant analysis Discriminant function analysis Geochemistry Grain size and shape Grain size parameters Hazards Indian Ocean Mineral composition Minerals Offshore oil well production Phangnga Phra Thong Island Principal component analysis Provenance Sediments Southern Region Storm deposits Storms Stratigraphy Submarine geology Thailand Trace analysis Trace elements Tsunami deposits Tsunamis bootstrapping chemical composition coastal sediment discriminant analysis grain size hydrodynamics marine sediment nearshore environment paleogeography provenance storm deposit storm surge trace element
2-s2.0-85010297635," Adolescent Adult Article Benzoates Biomarkers Blood Transfusion Chelation Therapy Child Child, Preschool Female Ferritins Humans Iron Iron Chelating Agents Iron Overload Liver Male Middle Aged Prognosis ROC Curve Thalassemia Treatment Outcome Triazoles Young Adult adolescent adult adverse effects benzoic acid derivative biological marker blood blood transfusion chelation therapy child clinical trial complication deferasirox deferiprone drug efficacy drug safety female ferritin ferritin blood level human iron iron chelating agent iron intake iron liver level iron overload liver liver level major clinical study male metabolism middle aged monotherapy multicenter study nuclear magnetic resonance imaging open study patient monitoring post hoc analysis preschool child priority journal prognosis prospective study receiver operating characteristic thalassemia treatment outcome treatment response triazole derivative young adult"
2-s2.0-85010830926," Abortion, Veterinary Animals Female Fetal Death Litter Size Logistic Models Parity Parturition Phenotype Pregnancy Reproduction Risk Factors Seasons Swine Temperature Thailand Tropical Climate animal birth female fetus death litter size parity phenotype physiology pig pregnancy reproduction risk factor season statistical model temperature tropic climate veterinary abortion"
2-s2.0-85009736233," Animals Arthropod Proteins Catechol Oxidase Enzyme Precursors Gene Expression Gene Knockdown Techniques Immunity, Innate Penaeidae Recombinant Proteins Serine Proteases Vibrio parahaemolyticus alpha 2 macroglobulin alpha-Macroglobulins animal arthropod protein catechol oxidase enzyme precursor gene expression gene silencing genetics immunology innate immunity metabolism microbiology physiology pro-phenoloxidase recombinant protein serine proteinase"
2-s2.0-85009820845," Biosensing Techniques Colorimetric system Colorimetry DNA Primers Enzymes Genes Genes, Protozoan Horseradish Peroxidase Limit of Detection Magnetic nano-particles Magnets Malaria gametocyte Molecular detection Nanomagnetics Nanoparticles Plasmodium falciparum Polymerase chain reaction chemistry cytology gene genetic procedures genetics horseradish peroxidase limit of detection magnet metabolism nanoparticle primer DNA procedures"
2-s2.0-85010874962, Aliphatic hydrocarbons Analytical pyrolysis Bio oil Biofuels Calcium Oxide Catalyst ratios Catalyst selectivity Catalysts Chemical analysis Fast pyrolysis Hydrocarbons Impregnation Industrial Wastes Jatropha residues Lime Nickel compounds Paper Mills Paper and pulp mills Pulp Mills Pulp and paper mill Pyrolysis Wet impregnation method White Liquor Mud
2-s2.0-85010955848,---
2-s2.0-85014082640, Aged Cadaver Female Forehead Humans Male Ophthalmic Artery Postoperative Complications Reconstructive Surgical Procedures adverse effects aged anatomy and histology cadaver female forehead human male ophthalmic artery procedures reconstructive surgery surgery vascularization
2-s2.0-85008485158, Acid mine drainage Alumina Anodic oxidation Article Catalytic effects Cells Chronoamperometry Cyclic voltammetry Cytology Dissolution Drainage Electrochemical behaviors Half-cell reactions Hematite Iron mines Mineral processing Minerals Oxidation Oxidative dissolution Pyrites Rate determining step Surface-bound species acid mine drainage aluminum oxide amperometry anodic half cell reaction catalysis cathodic half cell reaction chemical reaction chronoamperometry controlled study cyclic potentiometry dissolution electrochemical analysis electron transport ferric hydroxide ferric oxide hematite oxidation oxygenated water pressure pyrite surface property unclassified drug water
2-s2.0-85009070273, Ajellomyces dermatitidis Arthroderma otae Article Persian cat Thailand amphotericin B animal experiment animal model animal tissue autopsy blastomycosis dermatophytic pseudomycetoma dermatophytosis fine needle aspiration biopsy fungus hyphae histopathology itraconazole male nonhuman periodic acid Schiff stain polymerase chain reaction priority journal skin nodule
2-s2.0-85008512774, Aromatic hydrocarbons Bio oil Biofuels Biomass Carbon Carboxylation Catalyst selectivity Dehydration Dehydration reactions Fast pyrolysis Gas chromatography Gas chromatography-mass spectrometry Ketones Mass spectrometry Monocyclic aromatic hydrocarbons Oxygenated compounds Pongamia pinnata Py-GCMS Pyrolysis Zeolites
2-s2.0-85008173317, Anti-corrosion Anti-corrosive coatings Anticorrosion performance Coatings Cold rolling Corrosion Corrosion performance Corrosion protection Corrosion rate Corrosion resistance Encapsulation Epoxy coatings Epoxy resins Ethanolamines Films Hybrid nanocomposites Metal cladding Microstructure Nanocomposite films Nanocomposites Organic coatings Oxygen permeability Plastic coatings Self-healing Silanes Silica Steel sheet
2-s2.0-85008194353, Antarctica Comandante Ferraz King George Island PAH South Shetland Islands cancer carcinogen concentration (composition) health impact health risk pollution exposure pristine environment quantitative analysis risk assessment soil pollution
2-s2.0-85008451523, Aliphatic hydrocarbons Aromatic hydrocarbons Aromatics Aromatization Catalyst selectivity Catalytic performance Environmental problems Fly ash Gas chromatography Gas chromatography-mass spectrometry Liquid fuels Liquid-fuel production Mass spectrometry Pyrolysis Rubber Rubber industry Rubber products Rubber wastes Waste disposal ZSM-5 Zeolites
2-s2.0-85006415465," Adult Alleles Article Asia, Southeastern CD4 Lymphocyte Count CD4 lymphocyte count Coinfection Female Genotype HIV Infections Hepacivirus Hepatitis C Antibodies Hepatitis C virus genotype 1 Hepatitis C virus genotype 2 Hepatitis C virus genotype 3 Hepatitis C virus genotype 4 Hepatitis C virus genotype 6 Hepatitis C, Chronic Human immunodeficiency virus 1 Human immunodeficiency virus 1 infection Human immunodeficiency virus infected patient Human immunodeficiency virus infection Humans IL28B protein, human Indonesia Interleukins Liver Cirrhosis Malaysia Male Middle Aged RNA, Viral Southeast Asia Thailand Viet Nam Viral Load adult allele antibody detection antiretrovirus agent blood chronic hepatitis C classification complication controlled study cytosine disease severity drug abuse elastograph elastography female genetics genotype hepatitis C antibody human human cell interleukin derivative isolation and purification liver cirrhosis liver failure liver fibrosis major clinical study male middle aged mixed infection nonhuman pathology risk assessment risk factor thymine virology virus RNA virus load young adult"
2-s2.0-85008165479, airway clinical article controlled study genetic polymorphism human linear regression analysis model prediction sample size
2-s2.0-85006482275, Blending Bone tissue engineering Cells Cytology Leaching Leaching methods Mammals PHBV Poly(3-hydroxybutyrate-co-3-hydroxyvalerate) Polycaprolactone Polyhydroxybutyrate Preosteoblastic cells Scaffolds (biology) Tissue Tissue culture Tissue culture polystyrenes Tissue engineering Water absorption Water absorption capacity
2-s2.0-85007556269," Adenoma, Oxyphilic Adult Article Contrast Media DCE-MRI Diagnosis Diagnosis, Differential Differential diagnosis Dynamic contrast enhanced magnetic resonance imaging Eye Neoplasms Female Humans Image Enhancement Integral images Magnetic Resonance Imaging Magnetic resonance imaging Magnetism Oncocytoma Orbits Post processing Resonance Time signals Tomography, X-Ray Computed Tumors adult cancer cell case report contrast enhancement contrast medium cytokeratin diagnostic imaging differential diagnosis dynamic contrast enhanced magnetic resonance imaging enhancement integral image exophthalmometry exophthalmos eye tumor female follow up histopathology human human cell human tissue image enhancement intraocular pressure meningioma nuclear magnetic resonance imaging nuclear magnetic resonance scanner oncocytoma ophthalmoscopy orbital oncocytoma paraganglioma peak enhancement periorbital pain positive enhancement integral priority journal procedures protein S 100 radiological parameters signal enhancement ratio time signal intensity curve time to peak tumor volume visual acuity visual system examination x-ray computed tomography"
2-s2.0-85000502400, Algae Alternative fuels Biodiesel production Carbonation Catalysis Dimethyl carbonate Direct transesterification Esters Fossil fuels Glycerol Immobilized lipase Micro-algae Microorganisms Operating parameters Optimum conditions Transesterification Ultrasonics Ultrasound treatments
2-s2.0-84999861870, Cluster analysis Clustering algorithms Computation time Data streams Dimension reduction Dimensional spaces Dimensionality reduction Discriminant analysis High-dimensional Linear discriminant analysis Reduction Stream clustering Stream data clustering Traditional clustering
2-s2.0-85005963657, Analytic equipment Biological Tests Color Colorimetry Diseases Drugs G6PD Genetic Engineering Glucose Glucose-6-phosphate dehydrogenase Glucosephosphate Dehydrogenase Deficiency Humans Paper Paper-based analytical devices Printing Quantitative Analysis Quantitative tests Screening tests colorimetry devices glucose 6 phosphate dehydrogenase deficiency human paper printing
