Eid,Index_Terms
2-s2.0-85130005087,Adrenal Cortex Hormones Adult COVID-19 Child Female Humans Hypotension Hypoxia Interleukin-6 Male SARS-CoV-2 Systemic Inflammatory Response Syndrome Thyroiditis
2-s2.0-85128749501,---
2-s2.0-85120493118,"Brick aggregate Clay bricks Compressive strength of concrete Confinement Cost effective Fired-clay bricks Recycled aggregates Steel clamp Structural concretes Sustainability, clay brick"
2-s2.0-85146662545,---
2-s2.0-85149647774,Candidate classifying Candidate ranking Human errors Job-openings Machine learning methods Machine-learning Ranking system Screening process Similarity Time-consuming tasks
2-s2.0-85135008363,---
2-s2.0-85111885203,Autonomous Vehicles Connected autonomous vehicle Driving behaviour Mixed traffic flow Optimization problems Penetration ratio Stochastic lane capacity Stochastic traffic Stochastics Travel time reliability
2-s2.0-85124257967,---
2-s2.0-85164080476,---
2-s2.0-85114793445,Ag + Carbon dots Fluorescence signals Fluorometric assay Food samples Formalin Nitrogen-doped carbon dot Nitrogen-doped carbons Silver mirror reactions Tollens' reagent
2-s2.0-85134107810,Aged Comorbidity Female Frail Elderly Frailty HIV Infections Humans Male Polypharmacy Thailand United States
2-s2.0-85135717956,Aniline selectivity Annealing temperatures Catalytic performance Effluent waters Electrocatalytic hydrogenation High entropy oxide Hydrogen surface concentration Nitrobenzene hydrogenation Surface concentration ]+ catalyst
2-s2.0-85142861873,---
2-s2.0-85133359793,'current Distributed systems
2-s2.0-85114676410,"Adult Arsenic Child Environmental Monitoring Groundwater Humans Lead Risk Assessment Thailand Water Pollutants, Chemical"
2-s2.0-85168558427,Axial compression behavior Composite column Confined concrete H shaped steel H-shaped Partial encasement Partially encased composite columns Peak load Slenderness ratios Steel sections
2-s2.0-85149027879,---
2-s2.0-85119079563,Humans Patient Reported Outcome Measures Pharmaceutical Preparations Pharmacists Physicians Quality of Life Single-Blind Method
2-s2.0-85130002277,Aged Alprazolam Benzodiazepines Brain Stem Female Humans Lorazepam Unconsciousness
2-s2.0-85137127583,"Animals Biofilms Candida Cytokines Lung Mice Polysaccharides, Bacterial Proteomics Pseudomonas Pseudomonas aeruginosa"
2-s2.0-85082806698,"Female Hospitals, Teaching Humans Perinatal Death Placenta Placenta Diseases Pregnancy Retrospective Studies Thailand"
2-s2.0-85136980568,Health assessments Language processing Mental health Natural language processing Natural languages Screening tool Undergraduate students Usability User friendly Users' experiences
2-s2.0-85108821638,---
2-s2.0-85143088548,Arteries Cannula Humans Needles
2-s2.0-85129323695,Alphapapillomavirus Cross-Sectional Studies Female Humans Male Papillomaviridae Papillomavirus Infections Papillomavirus Vaccines Students Thailand
2-s2.0-85131851528,Anharmonic Anisotropic atomic displacement Anisotropic atomic displacement parameter Atomic displacement parameters Crystal dynamic High energy density materials Lower frequencies Normal mode analysis Α-FOX-7
2-s2.0-85141832408,---
2-s2.0-85137639117,Bio-detection application Biodetection Coprecipitation method Giant magnetoresistance analyse High crystallinity Inverse spinel Magnetoresistance sensors Reaction temperature Superparamagnetics Synthesised
2-s2.0-85124659742,---
2-s2.0-85127536385,---
2-s2.0-85129664859,---
2-s2.0-85119492588,"Animals Bartonella Bartonella Infections Chiroptera Genetic Variation Humans Nucleotides Phylogeny RNA, Ribosomal, 16S Thailand"
2-s2.0-85138582320,Child Homozygote Humans Membrane Proteins Mutation Neuronal Ceroid-Lipofuscinoses Phenotype Rett Syndrome Thailand
2-s2.0-85135241589,Acute Kidney Injury Cross-Sectional Studies Female Humans Incidence Pre-Eclampsia Pregnancy Prognosis Prospective Studies Renal Dialysis Retrospective Studies Stillbirth
2-s2.0-85123944505,Carbon interface Cell-be Cell/B.E Enhanced photovoltage Hole conductor In-situ formations Intensive research Low defect densities Mesoscopics Photovoltaic applications
2-s2.0-85142210857,---
2-s2.0-85138832536,---
2-s2.0-85136178569,Deep learning Depression Emotional state Language processing Machine-learning Mental health Natural language processing Natural languages Social media platforms Twitter
2-s2.0-85125749877,Overoxidations Phosphate buffer solutions Screen-printed graphene electrodes Selective determination Simultaneous determinations Sunset yellows Supporting electrolyte Synthetic dyes Tartrazine Voltammetric
2-s2.0-85127338176,Biofuel production Biofuels CO2 sequestration Cyanobacteria Cyanobacterium Emerging demands Fossil Fuels Metabolic Engineering Metabolic engineering approach Metabolic transformations Photosynthesis Photosynthetic apparatus Production process Production strategy Stress tolerance
2-s2.0-85140282446,"Adult COVID-19 Depressive Disorder, Major Erectile Dysfunction Follow-Up Studies Humans Male Surveys and Questionnaires"
2-s2.0-85131069161,"Antibodies, Neutralizing Antibodies, Viral Broadly Neutralizing Antibodies COVID-19 COVID-19 Vaccines Carrier Proteins Humans SARS-CoV-2 Spike Glycoprotein, Coronavirus Tobacco Viral Vaccines"
2-s2.0-85146700822,Automated systems Deep learning Image datasets Large datasets Manual examination Microscopic image Microscopic imaging Objects detection Parasitic eggs Parasitic infections
2-s2.0-85127698462,"Fracture Fixation, Internal Fractures, Comminuted Fractures, Compression Humans Lumbar Vertebrae Spinal Fractures Thoracic Vertebrae Treatment Outcome"
2-s2.0-85141094475,Advice networks Agricultural drought Agricultural productions Asia Catchment scale Drought communication Drought information Northern Thailand Social Network Analysis Vulnerability
2-s2.0-85143214613,---
2-s2.0-85126983273,---
2-s2.0-85127466312,---
2-s2.0-85134185019,---
2-s2.0-85125791642,"Candida Fluocinolone Acetonide Humans Lactoferrin Lichen Planus, Oral Prospective Studies"
2-s2.0-85122995942,Humans Intervertebral Disc Lumbar Vertebrae Magnetic Resonance Imaging Spinal Fusion Treatment Outcome
2-s2.0-85131914086,"DNA, Mitochondrial Female Humans Male Mutation Optic Atrophy, Hereditary, Leber Pedigree Retrospective Studies Thailand Young Adult"
2-s2.0-85121704269,"Benzimidazoles Biphenyl Compounds Calorimetry, Differential Scanning Irbesartan Polyethylene Glycols Polyvinyls Solubility Spectroscopy, Fourier Transform Infrared Tetrazoles X-Ray Diffraction gamma-Cyclodextrins"
2-s2.0-85125880810,Agammaglobulinemia Child Humans Immunoglobulin G Mass Screening Retrospective Studies Serum Globulins
2-s2.0-85127572171,"Cytokines Developing Countries Hemodiafiltration Humans Kidney Failure, Chronic Renal Dialysis Uremic Toxins"
2-s2.0-85144587452,Humans Myelodysplastic Syndromes Neoplasms Prognosis Retrospective Studies Southeast Asian People
2-s2.0-85132555038,Cell viability Degradability Electrospuns Genes expression In-vitro PLLA Pure PLLA Silk fibroin Solution viscosity Tissues engineerings
2-s2.0-85144236412,---
2-s2.0-85124884005,Anode material Electrode-electrolyte interfaces Graphene electrodes High electrical conductivity Hybrid capacitor Hybrid supercapacitors Micropore structure Simple++ Specific capacitance Thermal-annealing
2-s2.0-85141415404,"Biomarkers, Tumor Carcinoma, Hepatocellular Epithelial Cell Adhesion Molecule Humans Liver Neoplasms Neoplastic Cells, Circulating Prognosis alpha-Fetoproteins"
2-s2.0-85125720287,Catheters Humans Peritoneal Dialysis Peritoneal Diseases Ultrafiltration
2-s2.0-85128515451,---
2-s2.0-85119612432,'current Anomaly detection Areas under the curves Dense optical flow Hard negative mining Intelligent surveillance systems Negative minings Residual unit State-of-the-art methods Surveillance video
2-s2.0-85118404823,Data driven Data-driven roadmapping Decision science Roadmapping Roadmapping monitoring Status signal TRM TRM implementation TRM status signal Technology roadmapping
2-s2.0-85131525087,Animals Antimicrobial Peptides Copepoda Gene Expression Profiling Molecular Sequence Annotation RNA-Seq Transcriptome
2-s2.0-85101150567,Acute Kidney Injury Adult Catheterization Female Humans Male Nephrology Peritoneal Dialysis Surveys and Questionnaires
2-s2.0-85138934244,---
2-s2.0-85135691928,Catalyst-free High-voltages Iodine value Lows-temperatures Microwave plasma Microwave power Palm olein Partial hydrogenation Plasma techniques Trans fats
2-s2.0-85158993997,---
2-s2.0-85138331878,Apatite formation Effective energy Energy efficient Formation temperature Phase evaluation Phase formations Simple++ Sol'gel Sol-gel combustion Sol-gel combustion method
2-s2.0-85138600072,---
2-s2.0-85130984356,Bioactive peptides Current situation Future perspectives Health promoting property Oil plants Oil-production Phenolic compounds Property Recovery of bioactive peptide Under-utilized crop
2-s2.0-85124466445,Droplet formation Droplets sizes Emulsion droplets Flow focusing Hydrodynamic control Microfluidic flow Microfluidic flow-focusing devices Mono-disperse Monodisperse droplets Water-in-oil emulsions
2-s2.0-85127367373,2-methylfuran Active species Catalytic transfer hydrogenation Cu-Fe catalysts Ex situ Furfuryl alcohol Isopropanol Situ observation Structural phase transformations ]+ catalyst
2-s2.0-85135896775,2-butanol Butanol solution Density Excess properties Partial Molar volume Polarizabilities Property Thermal expansion coefficients Viscometric properties Volumetric properties
2-s2.0-85139219157,Choroidal Effusions Glaucoma Humans Intraocular Pressure Laser Therapy Pilot Projects Retrospective Studies Treatment Outcome
2-s2.0-85127587761,---
2-s2.0-85143486914,---
2-s2.0-85127372123,---
2-s2.0-85146430372,Bottom cells Bottom plate Case-studies Cell culture plates Circular electrodes Electrode pairs High frequency impedance spectroscopy Impedance spectroscopy Sensing platforms Single well
2-s2.0-85140385257,---
2-s2.0-85122659075,Amino Acids Animals Birds Ducks Humans Influenza A virus Influenza in Birds Mammals Phylogeny Reassortant Viruses Thailand
2-s2.0-85125377511,---
2-s2.0-85136331260,Billing systems CLAHE Color transfers Colour spaces Conveyor belt sushi Conveyor belts Lowest price Multi-platform Objects detection Plate detections
2-s2.0-85118931819,---
2-s2.0-85143966136,Avoidance behaviour Behaviour models Deep reinforcement learning Fish behavior Fish school Foraging Learn+ Policy optimization Predator avoidance Reinforcement learnings
2-s2.0-85130792159,Azo Compounds Azo-dyes Bismuth Bismuth oxyiodide Catalysis Composite photocatalysts Eco-friendly Effective removals Graphene aerogels Graphite Light Methyl Orange Synthesised Visible light Visible-light-responsive
2-s2.0-85140646948,---
2-s2.0-85123373574,"Adolescent Antibodies, Viral Child Child, Preschool Cross-Sectional Studies Humans Measles Measles-Mumps-Rubella Vaccine Mumps Rubella Seroepidemiologic Studies Thailand Young Adult"
2-s2.0-85132246281,---
2-s2.0-85122038236,"Animals Biofilms Cell Line Disinfectants Disinfection Electricity Electrodes Escherichia coli Hydrogen-Ion Concentration Ions Mice Microscopy, Atomic Force Silver Surface Properties Titanium"
2-s2.0-85123466656,---
2-s2.0-85125154073,"Administration, Oral Animals Biological Availability Centella Dogs Glycosides Pentacyclic Triterpenes Plant Extracts Solubility Triterpenes Water"
2-s2.0-85131663919,---
2-s2.0-85151557821,---
2-s2.0-85135168300,"Adolescent Brain Injuries Brain Injuries, Traumatic Child Epilepsy, Generalized Humans Hypoglycemia Hypoglycemic Agents Hypopituitarism Male Pituitary Diseases Seizures"
2-s2.0-85107864752,Exercise Health Behavior Humans Research Design Sedentary Behavior Workplace
2-s2.0-85133261159,Acrylic Resins Bite Force Child Electromyography Humans Masseter Muscle Masticatory Muscles Overbite Temporal Muscle
2-s2.0-85120507087,"Animals Bacillus Subtilis Bacillus subtilis Biochemical characterization Cloning, Molecular Dynastes hercules Enzyme Stability Hotspots Hydrogen-Ion Concentration Initial activity Larva Mannanase Molecular Docking Simulation Molecular Dynamics Simulation Mutagenesis, Site-Directed Site directed mutagenesis Surface-Active Agents Surfactant tolerance Triton X-100 Tween 80 beta-Mannosidase"
2-s2.0-85128101976,"COVID-19 COVID-19 Vaccines Child, Preschool Humans Immunity, Humoral Organ Transplantation RNA, Messenger Risk Factors SARS-CoV-2"
2-s2.0-85141806745,Commercial sensors ELectrochemical detection Electrocatalytic activity Electrode material Future tech Layered material Material-based Nologies Two-dimensional Two-dimensional materials
2-s2.0-85142918823,Acute-On-Chronic Liver Failure Humans Liver Cirrhosis Prognosis Thailand
2-s2.0-85133526506,---
2-s2.0-85139250530,Biomedical event extraction Biomedical trigger Capsule network Conventional methods Events extractions Language processing Machine-learning Natural languages Subtask Text corpora
2-s2.0-85133233646,"Acrolein Allergens Benzyl Alcohols Coumarins Dermatitis, Allergic Contact Humans Odorants Patch Tests Perfume Propanols Prospective Studies Sorbic Acid"
2-s2.0-85128263834,Ananas Ethanol Fermentation Kinetics Saccharomyces cerevisiae Wine Yeasts
2-s2.0-85128671204,---
2-s2.0-85123756994,Adrenal gland Adrenal gland disorder Biosensing Techniques Conductive threads Electrochemical Techniques Electrochemical immunosensors Electrodes Gold Gold Nanoparticles Gold nanoparticle Hydrocortisone Immobilisation Immunoassay Limit of Detection Metal Nanoparticles Mxene Reproducibility of Results Sweat Sweat cortisol Thread-based electrochemical immunosensor
2-s2.0-85128817580,DFT study Density-functional-theory Epoxidation reactions Experiment study Gamma alumina Lows-temperatures Methyl oleate Methyl oleate epoxidation Work study ]+ catalyst
2-s2.0-85138643747,---
2-s2.0-85138851933,"Adolescent Brain Neoplasms Child Child, Preschool Female Formaldehyde Germinoma Humans Male Mutation Neoplasms, Germ Cell and Embryonal Nucleotides Proto-Oncogene Proteins p21(ras) Retrospective Studies"
2-s2.0-85137597711,---
2-s2.0-85124331785,---
2-s2.0-85134421603,---
2-s2.0-85135006156,---
2-s2.0-85111610515,Dendrobium Lipase Molecular Structure Phenanthrenes
2-s2.0-85149687320,Aging societies Analytics systems Elderly Feature analysis Health informations Job opportunities Prediction systems Visual analytics Working abilities Working ability index
2-s2.0-85134685335,Antitubercular Agents Child Humans Levofloxacin Pilot Projects Tuberculosis World Health Organization
2-s2.0-85148295381,---
2-s2.0-85149225155,---
2-s2.0-85124268263,"Antibodies, Viral BNT162 Vaccine COVID-19 Humans Nephritis, Interstitial Nephrosis, Lipoid SARS-CoV-2 Vaccination"
2-s2.0-85131187700,---
2-s2.0-85128471201,---
2-s2.0-85136899690,---
2-s2.0-85113345307,"Animals Bone Regeneration Cattle Dental Implantation, Endosseous Dental Implants Esthetics, Dental Guided Tissue Regeneration, Periodontal Humans Mannans"
